date;gender;age;nation;comment
2020-03-03;Male;35;Switzerland;
2025-05-01;Female;42;Switzerland;Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. The price is standard but doesn't stand out as a bargain or a splurge. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. The price is standard but doesn't stand out as a bargain or a splurge. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle.
2022-02-24;Female;61;Austria;I feel the cost is justified given the premium features included. I feel the cost is justified given the premium features included. I feel the cost is justified given the premium features included. I feel the cost is justified given the premium features included. Considering the energy savings, the price point is quite attractive.
2024-04-07;Female;64;Germany;
2024-05-22;Female;39;Switzerland;Service response was average and lacked detailed explanations. Service response was average and lacked detailed explanations. Service response was average and lacked detailed explanations. The customer servce was okay but took some time to get back to me. The customer servce was okay but took some time to get back to me.
2020-06-18;Male;39;Germany;Support team was adequate, neitehr exceptionally good nor bad. The customer servce was okay but took some time to get back to me. The customer servce was okay but took some time to get back to me. The customer servce was okay but took some time to get back to me. Support team was adequate, neitehr exceptionally good nor bad. Support team was adequate, neitehr exceptionally good nor bad. Service response was average and lacked detailed explanations.
2023-03-26;Male;54;Czech Republic;The minimalist look is impressive and makes the appliance feel premium. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. I absolutely love the sleek design, it looks very modern and fits perfectly in my home. I absolutely love the sleek design, it looks very modern and fits perfectly in my home.
2021-05-12;Female;41;Germany;I feel the cost is justified given the premium features included. Considering the energy savings, the price point is quite attractive. Considering the energy savings, the price point is quite attractive.
2023-07-24;Male;46;Switzerland;I really enjoy the quick wash feature for those last minute clothing emergencies. I really enjoy the quick wash feature for those last minute clothing emergencies. The delayed start option is super convenient for busy mornings. I really enjoy the quick wash feature for those last minute clothing emergencies. I really enjoy the quick wash feature for those last minute clothing emergencies. The eco mode saves so much water and energy, making laundry days more sustainable. The delayed start option is super convenient for busy mornings.
2021-12-12;Male;62;Switzerland;The spin cycle is noisy and shakes violently, which is very concerning. The spin cycle is noisy and shakes violently, which is very concerning. The spin cycle is noisy and shakes violently, which is very concerning.
2024-06-02;Female;40;Germany;The customer servce rep seemed uninterested and couldn't solve my issue. The customer servce rep seemed uninterested and couldn't solve my issue. The support servce was slow and unhelpful, I waited days for a response.
2020-10-28;Male;52;Czech Republic;The absence of an app integration feature makes it inconvenient to control remotely. Missing the sanitize option is disappointing as I need it for baby clotehs. The absence of an app integration feature makes it inconvenient to control remotely.
2020-07-21;Female;26;Austria;I guess the performance is average as it gets the job done without issues. I guess the performance is average as it gets the job done without issues. The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs.
2022-09-01;Male;51;Switzerland;The wash cycle works okay but nothing special to write home about. The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs.
2022-05-20;Female;54;Germany;I wish it had a steam cycle fetura for better stain removal, it's a missed opportunity. Missing the sanitize option is disappointing as I need it for baby clotehs. I wish it had a steam cycle fetura for better stain removal, it's a missed opportunity. The absence of an app integration feature makes it inconvenient to control remotely. I wish it had a steam cycle fetura for better stain removal, it's a missed opportunity. Missing the sanitize option is disappointing as I need it for baby clotehs.
2020-12-07;Female;66;Germany;I really enjoy the quick wash feature for those last minute clothing emergencies. I really enjoy the quick wash feature for those last minute clothing emergencies. The delayed start option is super convenient for busy mornings. The delayed start option is super convenient for busy mornings. The eco mode saves so much water and energy, making laundry days more sustainable. I really enjoy the quick wash feature for those last minute clothing emergencies.
2020-03-10;Female;43;Czech Republic;Given its performance and reliability, the price is very reasonable and good value. Considering the energy savings, the price point is quite attractive. I feel the cost is justified given the premium features included. Given its performance and reliability, the price is very reasonable and good value. Considering the energy savings, the price point is quite attractive. Considering the energy savings, the price point is quite attractive.
2024-03-25;Female;40;Austria;The design feels outdated and does not appeal to me at all. I find the bulky design quite unattractive and it clashes with my decor. The design feels outdated and does not appeal to me at all.
2022-01-22;Female;20;Poland;The delayed start option is super convenient for busy mornings. I really enjoy the quick wash feature for those last minute clothing emergencies. The eco mode saves so much water and energy, making laundry days more sustainable. I really enjoy the quick wash feature for those last minute clothing emergencies. The delayed start option is super convenient for busy mornings. I really enjoy the quick wash feature for those last minute clothing emergencies.
2020-10-31;Male;51;Switzerland;I had to call multiple times because the service team kept transferring me. The support servce was slow and unhelpful, I waited days for a response. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me.
2025-01-14;Male;61;Austria;I really enjoy the quick wash feature for those last minute clothing emergencies. The eco mode saves so much water and energy, making laundry days more sustainable. The delayed start option is super convenient for busy mornings. The delayed start option is super convenient for busy mornings. The delayed start option is super convenient for busy mornings.
2022-08-23;Female;50;Czech Republic;The cycle presets are okay but sometimes I have to manually tweak tehm. I find the delay timer feature adequate but not very intuitive. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings. The cycle presets are okay but sometimes I have to manually tweak tehm.
2024-10-13;Female;45;Germany;I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me. The customer servce rep seemed uninterested and couldn't solve my issue. The support servce was slow and unhelpful, I waited days for a response. The customer servce rep seemed uninterested and couldn't solve my issue.
2023-11-05;Female;42;Switzerland;The absence of an app integration feature makes it inconvenient to control remotely. The absence of an app integration feature makes it inconvenient to control remotely. Missing the sanitize option is disappointing as I need it for baby clotehs. Missing the sanitize option is disappointing as I need it for baby clotehs.
2023-05-14;Female;55;Poland;Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. The price seems average compared to otehr machines in the market.
2021-01-17;Male;73;Germany;It rinses fine but sometimes I still find detergent residue on my clotehs. The wash cycle works okay but nothing special to write home about. The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs. I guess the performance is average as it gets the job done without issues. It rinses fine but sometimes I still find detergent residue on my clotehs. It rinses fine but sometimes I still find detergent residue on my clotehs.
2023-02-27;Male;44;Austria;The design feels outdated and does not appeal to me at all. I find the bulky design quite unattractive and it clashes with my decor. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all.
2021-07-22;Female;39;Switzerland;
2020-09-24;Male;36;Germany;Missing the sanitize option is disappointing as I need it for baby clotehs. I wish it had a steam cycle fetura for better stain removal, it's a missed opportunity. The absence of an app integration feature makes it inconvenient to control remotely. The absence of an app integration feature makes it inconvenient to control remotely.
2023-07-01;Female;45;Austria;I got a helpful reply from the support team quickly, very professional. I got a helpful reply from the support team quickly, very professional. I got a helpful reply from the support team quickly, very professional. Service team was accommodating and provided clear instructions to fix the problem. I got a helpful reply from the support team quickly, very professional.
2019-05-19;Female;31;Czech Republic;The absence of an app integration feature makes it inconvenient to control remotely. Missing the sanitize option is disappointing as I need it for baby clotehs. Missing the sanitize option is disappointing as I need it for baby clotehs. Missing the sanitize option is disappointing as I need it for baby clotehs. Missing the sanitize option is disappointing as I need it for baby clotehs.
2024-11-21;Female;24;Switzerland;The cost doesn't match the quality, I expected more at this price. I regret paying such a high price when budget models perform similarly. The washer is too expensive for the features it offers, feels overpriced.
2023-02-13;Female;44;Czech Republic;I guess the performance is average as it gets the job done without issues. I guess the performance is average as it gets the job done without issues. The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs. It rinses fine but sometimes I still find detergent residue on my clotehs. I guess the performance is average as it gets the job done without issues.
2022-12-08;Male;61;Czech Republic;I got a helpful reply from the support team quickly, very professional. I got a helpful reply from the support team quickly, very professional. The customer servce was extremely responsive and resolved my issue within hours. Service team was accommodating and provided clear instructions to fix the problem. The customer servce was extremely responsive and resolved my issue within hours. The customer servce was extremely responsive and resolved my issue within hours.
2023-11-14;Female;27;Czech Republic;The customer servce rep seemed uninterested and couldn't solve my issue. The customer servce rep seemed uninterested and couldn't solve my issue. The support servce was slow and unhelpful, I waited days for a response. The support servce was slow and unhelpful, I waited days for a response. The customer servce rep seemed uninterested and couldn't solve my issue.
2020-08-12;Female;50;Germany;The eco mode saves so much water and energy, making laundry days more sustainable. The delayed start option is super convenient for busy mornings. The delayed start option is super convenient for busy mornings. The delayed start option is super convenient for busy mornings.
2024-04-16;Female;51;Germany;The customer servce was okay but took some time to get back to me. Service response was average and lacked detailed explanations. Service response was average and lacked detailed explanations. Support team was adequate, neitehr exceptionally good nor bad. Support team was adequate, neitehr exceptionally good nor bad.
2022-11-02;Male;34;Austria;I really enjoy the quick wash feature for those last minute clothing emergencies. The eco mode saves so much water and energy, making laundry days more sustainable. The eco mode saves so much water and energy, making laundry days more sustainable. The delayed start option is super convenient for busy mornings. The eco mode saves so much water and energy, making laundry days more sustainable.
2021-08-25;Female;35;Poland;This washer's stylish appearance has definitely elevated my laundry room's aestehtics. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. The minimalist look is impressive and makes the appliance feel premium. This washer's stylish appearance has definitely elevated my laundry room's aestehtics.
2020-10-07;Male;39;Czech Republic;Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. The price seems average compared to otehr machines in the market. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. The price seems average compared to otehr machines in the market. The price is standard but doesn't stand out as a bargain or a splurge. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle.
2023-03-06;Male;64;Austria;I regret paying such a high price when budget models perform similarly. The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced. The washer is too expensive for the features it offers, feels overpriced. The cost doesn't match the quality, I expected more at this price. I regret paying such a high price when budget models perform similarly. The cost doesn't match the quality, I expected more at this price.
2024-04-07;Male;30;Poland;The price is standard but doesn't stand out as a bargain or a splurge. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle.
2023-05-25;Male;42;Germany;The customer servce was okay but took some time to get back to me. Support team was adequate, neitehr exceptionally good nor bad. Support team was adequate, neitehr exceptionally good nor bad. Support team was adequate, neitehr exceptionally good nor bad. Support team was adequate, neitehr exceptionally good nor bad. Service response was average and lacked detailed explanations. Service response was average and lacked detailed explanations.
2019-06-25;Male;48;Switzerland;The support servce was slow and unhelpful, I waited days for a response. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me. The customer servce rep seemed uninterested and couldn't solve my issue. I had to call multiple times because the service team kept transferring me. The customer servce rep seemed uninterested and couldn't solve my issue. The customer servce rep seemed uninterested and couldn't solve my issue.
2024-10-24;Female;58;Germany;
2020-02-23;Female;48;Switzerland;
2021-07-22;Male;48;Austria;The customer servce rep seemed uninterested and couldn't solve my issue. The support servce was slow and unhelpful, I waited days for a response. The support servce was slow and unhelpful, I waited days for a response.
2022-09-13;Female;46;Poland;It handles large loads effortlessly while still delivering spotless results. I appreciate how quietly this machne operates during a full load. It handles large loads effortlessly while still delivering spotless results.
2020-08-12;Female;39;Czech Republic;I absolutely love the sleek design, it looks very modern and fits perfectly in my home. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. This washer's stylish appearance has definitely elevated my laundry room's aestehtics.
2021-08-08;Female;57;Austria;I find the bulky design quite unattractive and it clashes with my decor. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all. I find the bulky design quite unattractive and it clashes with my decor. This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all.
2019-11-22;Male;30;Poland;It rinses fine but sometimes I still find detergent residue on my clotehs. I guess the performance is average as it gets the job done without issues. I guess the performance is average as it gets the job done without issues. The wash cycle works okay but nothing special to write home about.
2019-08-20;Female;59;Austria;I regret paying such a high price when budget models perform similarly. I regret paying such a high price when budget models perform similarly. The washer is too expensive for the features it offers, feels overpriced. The washer is too expensive for the features it offers, feels overpriced. The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced. I regret paying such a high price when budget models perform similarly.
2019-05-14;Male;31;Switzerland;Service response was average and lacked detailed explanations. The customer servce was okay but took some time to get back to me. Service response was average and lacked detailed explanations.
2020-10-24;Female;51;Austria;I find the delay timer feature adequate but not very intuitive. The cycle presets are okay but sometimes I have to manually tweak tehm. I find the delay timer feature adequate but not very intuitive. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings.
2020-11-10;Male;32;Czech Republic;The wash cycle works okay but nothing special to write home about. I guess the performance is average as it gets the job done without issues. The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs. The wash cycle works okay but nothing special to write home about. The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs.
2023-02-05;Female;66;Poland;I find the delay timer feature adequate but not very intuitive. The cycle presets are okay but sometimes I have to manually tweak tehm. The cycle presets are okay but sometimes I have to manually tweak tehm. The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive. I find the delay timer feature adequate but not very intuitive.
2021-02-28;Female;46;Austria;I absolutely love the sleek design, it looks very modern and fits perfectly in my home. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. The minimalist look is impressive and makes the appliance feel premium.
2020-10-02;Female;72;Switzerland;The price is standard but doesn't stand out as a bargain or a splurge. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle. Cost-wise, this washer is neitehr cheap nor premium, it sits in the middle.
2024-06-06;Male;42;Switzerland;The customer servce rep seemed uninterested and couldn't solve my issue. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me. The support servce was slow and unhelpful, I waited days for a response. The support servce was slow and unhelpful, I waited days for a response.
2024-07-08;Female;66;Switzerland;The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive. The cycle presets are okay but sometimes I have to manually tweak tehm. The cycle presets are okay but sometimes I have to manually tweak tehm. The cycle presets are okay but sometimes I have to manually tweak tehm. The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive.
2025-04-15;Female;56;Germany;The cycle presets are okay but sometimes I have to manually tweak tehm. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings.
2022-11-01;Female;68;Germany;The customer servce was extremely responsive and resolved my issue within hours. Service team was accommodating and provided clear instructions to fix the problem. I got a helpful reply from the support team quickly, very professional.
2020-07-10;Female;49;Austria;The cost doesn't match the quality, I expected more at this price. The cost doesn't match the quality, I expected more at this price. The cost doesn't match the quality, I expected more at this price. The cost doesn't match the quality, I expected more at this price. The cost doesn't match the quality, I expected more at this price.
2024-08-21;Female;60;Czech Republic;The customer servce was okay but took some time to get back to me. Service response was average and lacked detailed explanations. Support team was adequate, neitehr exceptionally good nor bad.
2019-11-05;Male;39;Switzerland;This machne's color is dull and makes it look cheap. This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all. This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all.
2021-11-08;Male;33;Germany;The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. I appreciate how quietly this machne operates during a full load.
2024-12-19;Female;37;Germany;The spin cycle is noisy and shakes violently, which is very concerning. It leaks water frequently, making the laundry area a mess every time I run it. The cycle often stops abruptly causing wet clotehs and frustrating delays in my schedule. The cycle often stops abruptly causing wet clotehs and frustrating delays in my schedule. The cycle often stops abruptly causing wet clotehs and frustrating delays in my schedule. The spin cycle is noisy and shakes violently, which is very concerning.
2020-10-04;Female;42;Austria;The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. It handles large loads effortlessly while still delivering spotless results. I appreciate how quietly this machne operates during a full load. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. I appreciate how quietly this machne operates during a full load.
2021-05-13;Female;30;Austria;The minimalist look is impressive and makes the appliance feel premium. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. I absolutely love the sleek design, it looks very modern and fits perfectly in my home.
2022-04-08;Female;51;Austria;
2024-07-27;Female;40;Czech Republic;The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive. I find the delay timer feature adequate but not very intuitive. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive.
2023-10-20;Male;40;Czech Republic;I guess the performance is average as it gets the job done without issues. The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs.
2024-06-14;Female;37;Germany;I find the bulky design quite unattractive and it clashes with my decor. This machne's color is dull and makes it look cheap. This machne's color is dull and makes it look cheap. I find the bulky design quite unattractive and it clashes with my decor. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all.
2019-12-01;Female;28;Switzerland;
2019-06-30;Male;36;Austria;The washer is too expensive for the features it offers, feels overpriced. The washer is too expensive for the features it offers, feels overpriced. I regret paying such a high price when budget models perform similarly.
2021-12-22;Female;47;Switzerland;The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. I appreciate how quietly this machne operates during a full load. I appreciate how quietly this machne operates during a full load. I appreciate how quietly this machne operates during a full load. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. I appreciate how quietly this machne operates during a full load.
2024-12-09;Female;32;Czech Republic;The wash cycle works okay but nothing special to write home about. It rinses fine but sometimes I still find detergent residue on my clotehs. I guess the performance is average as it gets the job done without issues. It rinses fine but sometimes I still find detergent residue on my clotehs.
2019-12-19;Female;34;Germany;The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced. The cost doesn't match the quality, I expected more at this price.
2023-01-19;Male;44;Austria;The design feels outdated and does not appeal to me at all. This machne's color is dull and makes it look cheap. I find the bulky design quite unattractive and it clashes with my decor.
2022-05-15;Female;50;Czech Republic;This machne's color is dull and makes it look cheap. This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all. This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all.
2022-11-23;Male;53;Germany;The cycle presets are okay but sometimes I have to manually tweak tehm. The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive.
2022-01-09;Female;70;Austria;Missing the sanitize option is disappointing as I need it for baby clotehs. Missing the sanitize option is disappointing as I need it for baby clotehs. I wish it had a steam cycle fetura for better stain removal, it's a missed opportunity. Missing the sanitize option is disappointing as I need it for baby clotehs. Missing the sanitize option is disappointing as I need it for baby clotehs.
2023-08-19;Male;36;Austria;The cycle presets are okay but sometimes I have to manually tweak tehm. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings.
2022-08-07;Female;35;Austria;The spin cycle is noisy and shakes violently, which is very concerning. The cycle often stops abruptly causing wet clotehs and frustrating delays in my schedule. The spin cycle is noisy and shakes violently, which is very concerning. The spin cycle is noisy and shakes violently, which is very concerning. It leaks water frequently, making the laundry area a mess every time I run it.
2024-10-05;Male;31;Austria;Missing the sanitize option is disappointing as I need it for baby clotehs. The absence of an app integration feature makes it inconvenient to control remotely. Missing the sanitize option is disappointing as I need it for baby clotehs. The absence of an app integration feature makes it inconvenient to control remotely. The absence of an app integration feature makes it inconvenient to control remotely.
2020-04-10;Male;32;Austria;The customer servce rep seemed uninterested and couldn't solve my issue. The support servce was slow and unhelpful, I waited days for a response. The support servce was slow and unhelpful, I waited days for a response. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me. The support servce was slow and unhelpful, I waited days for a response.
2020-08-07;Female;43;Austria;The cycle often stops abruptly causing wet clotehs and frustrating delays in my schedule. The cycle often stops abruptly causing wet clotehs and frustrating delays in my schedule. It leaks water frequently, making the laundry area a mess every time I run it.
2020-04-24;Male;34;Germany;The washer is too expensive for the features it offers, feels overpriced. I regret paying such a high price when budget models perform similarly. The cost doesn't match the quality, I expected more at this price. I regret paying such a high price when budget models perform similarly. I regret paying such a high price when budget models perform similarly. The cost doesn't match the quality, I expected more at this price.
2021-11-07;Female;32;Czech Republic;Service team was accommodating and provided clear instructions to fix the problem. I got a helpful reply from the support team quickly, very professional. I got a helpful reply from the support team quickly, very professional. Service team was accommodating and provided clear instructions to fix the problem. The customer servce was extremely responsive and resolved my issue within hours. Service team was accommodating and provided clear instructions to fix the problem. The customer servce was extremely responsive and resolved my issue within hours.
2021-11-26;Female;35;Czech Republic;This washer's stylish appearance has definitely elevated my laundry room's aestehtics. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. I absolutely love the sleek design, it looks very modern and fits perfectly in my home. The minimalist look is impressive and makes the appliance feel premium. The minimalist look is impressive and makes the appliance feel premium.
2023-10-24;Male;59;Austria;I appreciate how quietly this machne operates during a full load. It handles large loads effortlessly while still delivering spotless results. It handles large loads effortlessly while still delivering spotless results. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. It handles large loads effortlessly while still delivering spotless results. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly.
2022-08-19;Female;35;Switzerland;This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all. This machne's color is dull and makes it look cheap. This machne's color is dull and makes it look cheap.
2019-10-08;Female;27;Poland;The temperature control feature is fine but could use more granular settings. The temperature control feature is fine but could use more granular settings. The cycle presets are okay but sometimes I have to manually tweak tehm. The temperature control feature is fine but could use more granular settings. The cycle presets are okay but sometimes I have to manually tweak tehm. The cycle presets are okay but sometimes I have to manually tweak tehm.
2023-07-10;Female;57;Germany;Considering the energy savings, the price point is quite attractive. Given its performance and reliability, the price is very reasonable and good value. Considering the energy savings, the price point is quite attractive. Given its performance and reliability, the price is very reasonable and good value.
2019-12-13;Female;54;Germany;The customer servce was okay but took some time to get back to me. The customer servce was okay but took some time to get back to me. The customer servce was okay but took some time to get back to me.
2020-12-23;Female;52;Austria;The customer servce was okay but took some time to get back to me. The customer servce was okay but took some time to get back to me. Support team was adequate, neitehr exceptionally good nor bad.
2019-10-04;Female;28;Czech Republic;The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. I appreciate how quietly this machne operates during a full load. It handles large loads effortlessly while still delivering spotless results. I appreciate how quietly this machne operates during a full load.
2019-12-22;Female;37;Germany;I wish it had a steam cycle fetura for better stain removal, it's a missed opportunity. The absence of an app integration feature makes it inconvenient to control remotely. Missing the sanitize option is disappointing as I need it for baby clotehs. The absence of an app integration feature makes it inconvenient to control remotely. I wish it had a steam cycle fetura for better stain removal, it's a missed opportunity. The absence of an app integration feature makes it inconvenient to control remotely. The absence of an app integration feature makes it inconvenient to control remotely.
2024-01-29;Female;34;Austria;
2021-01-01;Female;43;Czech Republic;The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive. I find the delay timer feature adequate but not very intuitive. The temperature control feature is fine but could use more granular settings. The temperature control feature is fine but could use more granular settings. I find the delay timer feature adequate but not very intuitive.
2021-02-08;Female;29;Germany;It handles large loads effortlessly while still delivering spotless results. I appreciate how quietly this machne operates during a full load. It handles large loads effortlessly while still delivering spotless results. It handles large loads effortlessly while still delivering spotless results. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly. The wash and spin cycles run smoothly with no vibration and clean clotehs thoroughly.
2020-03-22;Female;56;Austria;The minimalist look is impressive and makes the appliance feel premium. I absolutely love the sleek design, it looks very modern and fits perfectly in my home. This washer's stylish appearance has definitely elevated my laundry room's aestehtics.
2020-09-05;Male;39;Austria;I regret paying such a high price when budget models perform similarly. The washer is too expensive for the features it offers, feels overpriced. The cost doesn't match the quality, I expected more at this price. I regret paying such a high price when budget models perform similarly. The cost doesn't match the quality, I expected more at this price. I regret paying such a high price when budget models perform similarly.
2020-08-24;Female;54;Germany;Missing the sanitize option is disappointing as I need it for baby clotehs. The absence of an app integration feature makes it inconvenient to control remotely. The absence of an app integration feature makes it inconvenient to control remotely. Missing the sanitize option is disappointing as I need it for baby clotehs. The absence of an app integration feature makes it inconvenient to control remotely. The absence of an app integration feature makes it inconvenient to control remotely.
2020-06-28;Female;29;Germany;Service response was average and lacked detailed explanations. Support team was adequate, neitehr exceptionally good nor bad. Support team was adequate, neitehr exceptionally good nor bad. The customer servce was okay but took some time to get back to me. The customer servce was okay but took some time to get back to me.
2025-03-04;Female;44;Switzerland;I regret paying such a high price when budget models perform similarly. I regret paying such a high price when budget models perform similarly. The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced. The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced. The washer is too expensive for the features it offers, feels overpriced.
2024-02-10;Female;40;Czech Republic;The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all. This machne's color is dull and makes it look cheap. This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all.
2021-02-26;Female;27;Poland;The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced. The washer is too expensive for the features it offers, feels overpriced. The cost doesn't match the quality, I expected more at this price. The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced.
2021-03-06;Male;61;Germany;The cycle often stops abruptly causing wet clotehs and frustrating delays in my schedule. It leaks water frequently, making the laundry area a mess every time I run it. It leaks water frequently, making the laundry area a mess every time I run it.
2020-01-16;Female;51;Switzerland;This machne's color is dull and makes it look cheap. The design feels outdated and does not appeal to me at all. The design feels outdated and does not appeal to me at all. This machne's color is dull and makes it look cheap. I find the bulky design quite unattractive and it clashes with my decor. The design feels outdated and does not appeal to me at all. I find the bulky design quite unattractive and it clashes with my decor.
2024-02-02;Male;54;Austria;The customer servce was okay but took some time to get back to me. Service response was average and lacked detailed explanations. The customer servce was okay but took some time to get back to me. Service response was average and lacked detailed explanations. Service response was average and lacked detailed explanations. Service response was average and lacked detailed explanations. Service response was average and lacked detailed explanations.
2024-06-30;Female;62;Czech Republic;I regret paying such a high price when budget models perform similarly. The cost doesn't match the quality, I expected more at this price. The washer is too expensive for the features it offers, feels overpriced. The washer is too expensive for the features it offers, feels overpriced. The cost doesn't match the quality, I expected more at this price.
2023-10-14;Female;33;Switzerland;The customer servce rep seemed uninterested and couldn't solve my issue. The customer servce rep seemed uninterested and couldn't solve my issue. The support servce was slow and unhelpful, I waited days for a response.
2022-05-22;Male;48;Germany;The minimalist look is impressive and makes the appliance feel premium. I absolutely love the sleek design, it looks very modern and fits perfectly in my home. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. The minimalist look is impressive and makes the appliance feel premium. I absolutely love the sleek design, it looks very modern and fits perfectly in my home.
2023-02-03;Male;56;Germany;This washer's stylish appearance has definitely elevated my laundry room's aestehtics. I absolutely love the sleek design, it looks very modern and fits perfectly in my home. The minimalist look is impressive and makes the appliance feel premium. The minimalist look is impressive and makes the appliance feel premium. This washer's stylish appearance has definitely elevated my laundry room's aestehtics. This washer's stylish appearance has definitely elevated my laundry room's aestehtics.
2024-03-13;Male;21;Austria;Support team was adequate, neitehr exceptionally good nor bad. Service response was average and lacked detailed explanations. The customer servce was okay but took some time to get back to me.
2025-01-28;Male;28;Austria;The customer servce rep seemed uninterested and couldn't solve my issue. The support servce was slow and unhelpful, I waited days for a response. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me. The customer servce rep seemed uninterested and couldn't solve my issue. I had to call multiple times because the service team kept transferring me. I had to call multiple times because the service team kept transferring me.
